Category: All categories
TOP
Coronavirus,100
United Kingdom,92
News,67
BBC,51
BBC News,36
Definition,32
Amazon.com,31
Google,30
YouTube,30
Facebook,30
Google Search,30
Death,27
Facebook,26
Coronavirus disease 2019,26
Recipe,23
Meaning,21
Tesco PLC,21
Outlook.com,21
Film,20
Delivery,20
Weather,19
Sales,19
Price,19
How-to,19
Email,18

RISING
April Fools' Day,+300%
Jester,+250%
April,+150%
Result,+140%
Lottery,+120%
Practical joke,+100%
Sports league,+50%
Joke,+50%
5G,+40%

