Category: All categories
TOP
Coronavirus,100
Google,52
Google Search,51
Coronavirus disease 2019,46
United States,31
Definition,30
YouTube,28
Facebook,28
Jean Macnamara,28
Amazon.com,25
Weather,25
Facebook,24
2020,23
How-to,22
Film,22
.com,22
Florida,22
News,21
Walmart,21
Death,21
Unemployment,20
Sales,20
Walmart Pharmacy,19
School,19
Stock,19

RISING
Jean Macnamara,Breakout
Earthquake,+600%
April Fools' Day,+600%
Jester,+500%
Practical joke,+350%
April,+300%
Idaho,+160%
Florida,+40%

